order_id,order_date,region,sales_channel,product_category,customer_segment,customer_age,unit_price,quantity,discount_pct,revenue,cost,profit,shipping_days,satisfaction_score,returned
ORD-02995,2024-12-29 12:56:32.896448224,East,In-Store,Sports,New,21.0,66.32,5,15.7,331.59,41.98,69.51,0.0,5.0,0
ORD-01752,2023-10-02 14:48:55.467733868,East,Online,Sports,New,37.0,59.29,5,7.1,296.45,34.4,103.32,3.0,,0
ORD-02323,2024-04-28 03:16:39.499749872,North,In-Store,Food & Beverage,Returning,20.0,35.13,9,8.9,316.2,26.72,47.62,2.0,4.0,0
ORD-02054,2024-01-20 21:39:31.785892948,West,Mobile App,Clothing,Returning,48.0,52.65,1,18.8,52.65,35.56,7.17,2.0,4.0,0
ORD-01242,2023-03-30 08:58:49.764882441,West,In-Store,Sports,Returning,33.0,57.47,2,4.0,114.95,42.53,25.31,0.0,4.0,0
ORD-02345,2024-05-06 04:05:38.569284640,South,Mobile App,Home & Garden,New,41.0,136.56,2,0.7,273.11,107.79,55.61,4.0,2.0,0
ORD-01641,2023-08-23 01:58:08.344172088,South,Online,Clothing,Returning,24.0,69.01,1,3.9,69.01,54.72,11.58,4.0,4.0,0
ORD-01696,2023-09-12 04:00:36.018009004,North,Mobile App,Home & Garden,Returning,57.0,64.82,4,19.9,259.29,50.61,5.35,3.0,5.0,0
ORD-01209,2023-03-18 07:45:21.160580290,North,Phone,Electronics,New,59.0,190.58,1,0.4,190.58,148.51,41.37,6.0,5.0,0
ORD-02235,2024-03-27 00:00:43.221610808,South,Online,Electronics,Returning,20.0,5.0,1,5.9,5.0,3.77,0.94,4.0,5.0,0
ORD-01770,2023-10-09 04:34:27.433716860,North,Online,Electronics,New,,10.23,2,18.0,20.47,7.87,1.05,1.0,4.0,0
ORD-02759,2024-10-04 08:32:53.786893448,South,Mobile App,Clothing,New,52.0,48.77,4,12.9,195.06,33.55,35.63,2.0,5.0,0
ORD-01435,2023-06-08 20:30:22.511255628,East,Online,Clothing,Returning,18.0,53.3,2,15.4,106.6,39.52,11.16,3.0,3.0,0
ORD-02063,2024-01-24 04:32:17.768884444,South,In-Store,Clothing,Returning,39.0,64.11,3,0.6,192.32,45.54,54.48,0.0,5.0,0
ORD-01974,2023-12-22 16:30:29.714857428,North,Online,Clothing,Returning,60.0,18.63,2,19.2,37.26,11.37,7.37,4.0,3.0,0
ORD-01551,2023-07-21 05:10:28.514257128,West,Online,Electronics,Returning,52.0,5.0,1,6.8,5.0,3.22,1.44,2.0,3.0,1
ORD-02399,2024-05-25 21:22:14.467233616,East,In-Store,Books,New,41.0,9.09,6,17.6,54.56,6.78,4.29,0.0,4.0,1
ORD-02408,2024-05-29 04:15:00.450225112,East,Online,Clothing,New,32.0,53.32,2,8.1,106.64,40.53,16.91,3.0,,0
ORD-02013,2024-01-05 22:19:08.974487244,North,Online,Sports,New,20.0,101.18,4,11.9,404.7,64.78,97.3,4.0,3.0,0
ORD-02891,2024-11-21 13:26:48.204102056,South,In-Store,Home & Garden,Returning,18.0,68.19,3,12.2,204.57,51.67,24.54,0.0,5.0,0
ORD-01466,2023-06-20 04:12:07.563781892,North,Online,Electronics,Returning,23.0,252.05,5,4.7,1260.23,173.18,334.49,6.0,5.0,0
ORD-02480,2024-06-24 11:17:08.314157080,West,Online,Books,New,35.0,18.86,2,9.5,37.73,11.99,10.18,4.0,5.0,0
ORD-02360,2024-05-11 15:33:35.207603800,West,Mobile App,Home & Garden,Returning,31.0,41.45,1,13.8,41.45,26.09,9.66,5.0,5.0,0
ORD-01277,2023-04-12 03:44:01.920960480,East,In-Store,Clothing,Returning,49.0,5.0,7,2.8,35.0,3.74,7.84,0.0,4.0,0
ORD-02069,2024-01-26 09:07:28.424212108,North,Mobile App,Electronics,New,50.0,124.66,4,5.8,498.63,90.62,107.11,2.0,4.0,1
ORD-02017,2024-01-07 09:22:36.078039020,East,In-Store,Clothing,New,39.0,5.0,2,14.9,10.0,3.99,0.53,0.0,3.0,0
ORD-02358,2024-05-10 22:01:51.655827912,North,Mobile App,Books,New,29.0,28.98,4,15.0,115.91,17.31,29.29,3.0,4.0,0
ORD-01722,2023-09-21 15:53:02.191095548,North,Mobile App,Electronics,VIP,27.0,210.99,2,21.6,421.98,159.29,12.19,1.0,5.0,0
ORD-02958,2024-12-16 00:39:37.188594296,East,Online,Sports,New,36.0,39.44,4,7.6,157.76,26.99,37.74,4.0,5.0,0
ORD-01786,2023-10-15 00:48:15.847923964,East,Phone,Books,VIP,19.0,18.42,2,13.7,36.85,13.71,4.36,3.0,,0
ORD-02549,2024-07-19 16:01:40.850425216,East,In-Store,Electronics,Returning,39.0,95.39,6,3.5,572.37,72.64,116.36,0.0,4.0,0
ORD-02313,2024-04-24 11:38:01.740870440,West,Online,Food & Beverage,Returning,21.0,12.04,1,17.8,12.04,8.77,1.12,4.0,5.0,0
ORD-02374,2024-05-16 18:15:40.070035016,North,Mobile App,Home & Garden,New,45.0,57.49,1,6.5,57.49,32.44,21.31,3.0,,1
ORD-02307,2024-04-22 07:02:51.085542776,West,Online,Clothing,New,49.0,43.78,6,2.6,262.68,29.24,80.52,4.0,5.0,0
ORD-01906,2023-11-27 20:31:48.954477240,West,Phone,Food & Beverage,New,42.0,9.76,9,11.9,87.8,6.83,15.89,5.0,4.0,0
ORD-01563,2023-07-25 14:20:49.824912456,North,Online,Electronics,Returning,24.0,202.45,3,6.9,607.36,159.96,85.84,5.0,5.0,1
ORD-01388,2023-05-22 16:34:49.044522262,East,Mobile App,Electronics,New,47.0,157.85,5,7.8,789.26,88.42,285.24,0.0,4.0,0
ORD-01022,2023-01-09 00:48:59.069534767,North,Phone,Sports,VIP,25.0,40.25,1,22.9,40.25,27.08,3.97,7.0,5.0,0
ORD-02226,2024-03-23 17:07:57.238619312,South,Online,Home & Garden,VIP,22.0,13.02,4,15.0,52.07,9.03,8.15,3.0,2.0,0
ORD-01124,2023-02-15 06:47:00.210105052,North,Phone,Books,VIP,18.0,11.48,7,17.9,80.39,6.4,21.18,2.0,4.0,0
ORD-02343,2024-05-05 10:33:55.017508752,East,Online,Electronics,Returning,43.0,75.79,3,6.8,227.38,49.39,63.69,5.0,4.0,0
ORD-01773,2023-10-10 06:52:02.761380692,South,In-Store,Books,New,31.0,28.04,1,7.8,28.04,20.7,5.14,0.0,5.0,0
ORD-01880,2023-11-18 08:39:22.781390696,North,Online,Electronics,Returning,42.0,178.38,1,14.7,178.38,111.13,41.07,2.0,3.0,0
ORD-02144,2024-02-22 18:27:11.615807904,North,Online,Clothing,VIP,33.0,64.41,2,13.3,128.81,35.72,40.25,4.0,5.0,0
ORD-02166,2024-03-01 19:16:10.685342672,West,Phone,Electronics,VIP,50.0,86.29,4,25.3,345.17,67.01,-10.05,7.0,,0
ORD-01050,2023-01-19 06:13:08.794397198,West,In-Store,Food & Beverage,Returning,37.0,8.75,9,19.7,78.79,6.42,5.53,1.0,4.0,0
ORD-02872,2024-11-14 14:55:24.462231120,South,Online,Home & Garden,VIP,45.0,48.52,2,25.5,97.05,36.72,-1.11,4.0,5.0,0
ORD-02844,2024-11-04 09:31:14.737368688,West,Online,Books,VIP,41.0,23.02,1,27.5,23.02,16.39,0.3,,3.0,0
ORD-02105,2024-02-08 12:38:32.356178088,North,In-Store,ELECTRONICS,New,20.0,175.96,6,9.3,1055.74,118.63,245.82,0.0,3.0,1
ORD-01703,2023-09-14 17:21:38.449224612,North,Online,Home & Garden,New,48.0,92.19,2,17.9,184.39,52.8,45.86,4.0,4.0,0
ORD-01482,2023-06-26 00:25:55.977988994,South,Phone,Home & Garden,Returning,27.0,88.96,3,10.1,266.87,69.67,30.96,2.0,3.0,0
ORD-02145,2024-02-23 03:13:03.391695848,West,Online,Books,Returning,19.0,14.13,1,13.7,14.13,10.28,1.91,4.0,4.0,0
ORD-02916,2024-11-30 16:33:22.601300648,West,Mobile App,Food & Beverage,Returning,30.0,22.35,6,3.1,134.11,17.75,23.41,4.0,3.0,0
ORD-01066,2023-01-25 02:26:57.208604302,North,Online,Electronics,Returning,55.0,54.33,2,16.4,108.66,38.75,13.35,2.0,4.0,0
ORD-02725,2024-09-21 22:33:33.406703352,North,Phone,Sports,New,,56.8,4,8.2,227.19,32.19,79.71,4.0,4.0,0
ORD-01733,2023-09-25 16:17:31.725862932,South,Phone,Food & Beverage,New,32.0,39.69,1,12.8,39.69,29.28,5.31,,3.0,0
ORD-02789,2024-10-15 07:28:47.063531768,South,Phone,Electronics,Returning,36.0,187.69,1,10.0,187.69,140.61,28.23,3.0,1.0,0
ORD-01801,2023-10-20 12:16:12.486243124,North,Phone,Electronics,New,39.0,96.18,1,3.4,96.18,59.38,33.55,3.0,4.0,0
ORD-02550,2024-07-20 00:47:32.626313160,West,Mobile App,Clothing,VIP,66.0,54.01,1,21.9,54.01,37.9,4.3,2.0,3.0,0
ORD-02723,2024-09-21 05:01:49.854927464,North,Online,Electronics,Returning,32.0,109.04,9,0.9,981.37,65.74,380.68,2.0,4.0,0
ORD-01907,2023-11-28 05:17:40.730365184,South,Online,Electronics,VIP,18.0,212.38,2,20.4,424.75,118.57,100.91,0.0,4.0,0
ORD-01031,2023-01-12 07:41:45.052526263,North,In-Store,Clothing,Returning,30.0,37.79,5,10.7,188.93,25.82,39.66,0.0,4.0,0
ORD-01417,2023-06-02 06:44:50.545272636,South,Online,Electronics,VIP,26.0,188.79,2,25.1,377.57,126.45,29.86,3.0,5.0,1
ORD-01881,2023-11-18 17:25:14.557278640,East,Mobile App,Home & Garden,New,47.0,32.41,3,5.7,97.24,21.8,26.32,0.0,3.0,0
ORD-01632,2023-08-19 19:05:22.361180592,South,Online,Books,Returning,27.0,25.03,3,5.2,75.1,18.13,16.84,2.0,3.0,1
ORD-02565,2024-07-25 12:15:29.264632320,South,Mobile App,Electronics,VIP,55.0,184.82,1,17.8,184.82,128.17,23.71,4.0,,0
ORD-02443,2024-06-10 23:00:12.606303152,South,Phone,Food & Beverage,Returning,28.0,15.28,4,14.4,61.13,8.97,16.45,8.0,4.0,0
ORD-01064,2023-01-24 08:55:13.656828414,North,Online,Books,New,48.0,16.03,4,14.7,64.12,10.34,13.35,4.0,3.0,0
ORD-02625,2024-08-16 10:07:15.817908952,East,Online,Books,Returning,53.0,19.14,2,11.2,38.27,14.82,4.37,,2.0,0
ORD-02610,2024-08-10 22:39:19.179589792,West,In-Store,Electronics,New,55.0,103.03,4,8.6,412.13,79.19,59.81,0.0,3.0,0
ORD-01077,2023-01-29 02:51:26.743371686,North,In-Store,Clothing,Returning,60.0,46.81,6,5.4,280.84,37.02,43.47,1.0,4.0,1
ORD-01491,2023-06-29 07:18:41.960980490,East,Online,Sports,New,22.0,36.78,7,14.1,257.48,21.09,73.47,4.0,3.0,0
ORD-02414,2024-05-31 08:50:11.105552776,South,Mobile App,Electronics,Returning,40.0,62.87,1,8.7,62.87,44.71,12.68,1.0,2.0,0
ORD-02529,2024-07-12 08:44:25.332666336,South,In-Store,CLOTHING,New,20.0,63.61,2,15.2,127.23,45.6,16.64,0.0,5.0,0
ORD-01532,2023-07-14 06:39:04.772386194,West,Online,Electronics,VIP,20.0,150.88,1,26.4,150.88,110.13,0.89,2.0,3.0,0
ORD-01065,2023-01-24 17:41:05.432716358,South,Mobile App,Electronics,Returning,19.0,5.0,3,19.9,15.0,3.76,0.75,4.0,3.0,0
ORD-02825,2024-10-28 10:59:50.995497752,South,Online,Clothing,VIP,33.0,21.34,5,,106.69,16.48,3.89,3.0,4.0,0
ORD-01296,2023-04-19 02:15:25.662831416,East,Online,Electronics,Returning,46.0,5.0,8,6.2,40.0,3.01,13.5,2.0,4.0,0
ORD-01591,2023-08-04 19:44:59.549774888,East,Mobile App,Electronics,New,39.0,155.99,2,17.9,311.97,97.13,61.91,2.0,3.0,0
ORD-01767,2023-10-08 02:16:52.106053028,West,Online,Electronics,New,34.0,5.0,4,13.8,20.0,3.85,1.82,4.0,5.0,0
ORD-01724,2023-09-22 09:24:45.742871436,East,Online,Electronics,Returning,49.0,144.84,3,0.7,434.51,86.2,173.02,1.0,5.0,0
ORD-02429,2024-06-05 20:18:07.743871936,West,In-Store,Sports,Returning,38.0,62.3,5,16.2,311.52,46.03,30.88,1.0,5.0,0
ORD-01626,2023-08-17 14:30:11.705852928,South,Online,Clothing,VIP,51.0,43.32,2,10.0,86.64,34.62,8.69,3.0,3.0,0
ORD-02412,2024-05-30 15:18:27.553776888,North,Online,Sports,New,23.0,93.97,1,5.0,93.97,74.34,14.89,4.0,4.0,0
ORD-02952,2024-12-13 20:04:26.533266632,East,Phone,Books,Returning,35.0,18.92,1,8.5,18.92,13.28,4.03,7.0,3.0,0
ORD-02212,2024-03-18 14:25:52.376188096,North,Online,Clothing,New,41.0,15.57,4,6.8,62.28,9.86,18.6,4.0,4.0,0
ORD-02615,2024-08-12 18:28:38.059029512,East,Online,Books,Returning,23.0,14.34,8,3.8,114.74,9.0,38.34,4.0,3.0,0
ORD-01251,2023-04-02 15:51:35.747873937,South,Phone,Electronics,New,18.0,60.2,4,0.3,240.81,46.78,52.87,6.0,5.0,0
ORD-02824,2024-10-28 02:13:59.219609808,East,Online,Electronics,Returning,51.0,190.32,3,1.6,570.96,117.41,209.59,6.0,3.0,0
ORD-02318,2024-04-26 07:27:20.620310152,North,Mobile App,Electronics,Returning,46.0,55.82,9,0.9,502.36,44.52,97.11,3.0,4.0,0
ORD-02908,2024-11-27 18:26:28.394197096,South,In-Store,Electronics,Returning,52.0,169.84,1,6.0,169.84,124.82,34.8,0.0,4.0,0
ORD-01982,2023-12-25 14:37:23.921960980,North,Mobile App,Sports,VIP,51.0,92.49,2,16.7,184.98,54.86,44.45,1.0,,0
ORD-02777,2024-10-10 22:18:25.752876440,South,In-Store,Electronics,VIP,37.0,226.74,3,13.6,680.22,174.04,65.4,0.0,2.0,0
ORD-01706,2023-09-15 19:39:13.776888444,South,Online,Books,VIP,20.0,28.77,1,,28.77,21.07,0.07,5.0,4.0,0
ORD-01487,2023-06-27 20:15:14.857428714,North,Mobile App,Clothing,Returning,36.0,62.19,1,9.4,62.19,36.0,20.36,2.0,2.0,0
ORD-01273,2023-04-10 16:40:34.817408705,West,Mobile App,Home & Garden,Returning,47.0,105.46,1,14.6,105.46,81.79,8.26,4.0,5.0,0
ORD-02509,2024-07-05 01:27:09.814907456,East,Online,Home & Garden,VIP,23.0,58.77,2,25.4,117.54,46.29,-4.85,3.0,5.0,0
ORD-02673,2024-09-02 22:48:41.060530264,West,Online,Clothing,Returning,32.0,53.02,3,15.3,159.07,35.12,29.39,3.0,5.0,1
ORD-01963,2023-12-18 16:06:00.180090044,South,Phone,Sports,Returning,46.0,35.3,2,13.7,70.6,27.64,5.63,7.0,3.0,0
ORD-01877,2023-11-17 06:21:47.453726864,East,Online,Sports,New,,33.27,2,3.9,66.54,24.65,14.64,5.0,4.0,0
ORD-02449,2024-06-13 03:35:23.261630816,East,Online,Electronics,New,40.0,145.36,5,17.1,726.78,87.16,166.6,2.0,5.0,0
ORD-02817,2024-10-25 12:52:56.788394200,East,Mobile App,Home & Garden,VIP,28.0,65.37,3,28.9,196.11,48.5,-6.06,2.0,2.0,1
ORD-01411,2023-05-31 02:09:39.889944972,West,Online,Electronics,Returning,18.0,142.78,1,16.8,142.78,87.77,31.05,2.0,5.0,0
ORD-01667,2023-09-01 13:50:34.517258628,North,Mobile App,Books,Returning,24.0,24.61,3,4.9,73.83,16.35,21.2,4.0,3.0,0
ORD-02262,2024-04-05 20:39:01.170585296,South,In-Store,Home & Garden,Returning,63.0,77.71,2,6.8,155.41,47.45,49.9,0.0,5.0,0
ORD-01149,2023-02-24 09:53:34.607303652,North,Mobile App,Sports,VIP,41.0,84.11,4,25.1,336.42,55.16,31.47,2.0,4.0,0
ORD-01644,2023-08-24 04:15:43.671835920,North,Online,Sports,New,47.0,5.0,5,3.4,25.0,3.28,7.73,5.0,4.0,0
ORD-01485,2023-06-27 02:43:31.305652826,West,Phone,Sports,Returning,33.0,21.04,3,3.4,63.11,15.76,13.66,4.0,4.0,1
ORD-01218,2023-03-21 14:38:07.143571786,East,Mobile App,Sports,Returning,,44.56,2,2.3,89.11,26.94,33.22,1.0,1.0,0
ORD-01239,2023-03-29 06:41:14.437218609,North,Online,Clothing,VIP,40.0,5.0,3,20.9,15.0,3.02,2.8,2.0,5.0,0
ORD-02131,2024-02-18 00:30:58.529264632,South,Mobile App,Home & Garden,Returning,50.0,32.65,10,19.7,326.47,25.46,7.72,0.0,5.0,0
ORD-02216,2024-03-20 01:29:19.479739872,North,Online,Clothing,Returning,52.0,5.0,2,18.4,10.0,3.59,0.99,3.0,4.0,1
ORD-01792,2023-10-17 05:23:26.503251628,South,In-Store,Electronics,Returning,22.0,174.01,2,15.1,348.02,134.76,25.79,0.0,5.0,0
ORD-01191,2023-03-11 17:59:49.194597299,West,Phone,Books,Returning,32.0,23.31,1,17.9,23.31,14.17,4.96,3.0,,0
ORD-01333,2023-05-02 14:32:21.370685342,North,Mobile App,Sports,Returning,,43.19,3,16.8,129.57,26.83,27.26,6.0,,0
ORD-02616,2024-08-13 03:14:29.834917456,West,In-Store,Books,New,22.0,12.49,3,17.9,37.46,9.14,3.35,0.0,4.0,0
ORD-02948,2024-12-12 09:00:59.429714856,South,Online,Sports,VIP,30.0,42.72,3,17.8,128.16,33.16,5.84,2.0,4.0,0
ORD-01962,2023-12-18 07:20:08.404202100,North,Online,Clothing,VIP,31.0,41.32,4,14.7,165.29,31.51,14.86,2.0,4.0,0
ORD-02324,2024-04-28 12:02:31.275637816,West,Mobile App,Electronics,New,31.0,208.14,1,3.5,208.14,153.32,47.46,4.0,4.0,0
ORD-02956,2024-12-15 07:07:53.636818408,East,Phone,Clothing,Returning,61.0,36.92,1,0.8,36.92,28.45,8.18,8.0,5.0,0
ORD-02918,2024-12-01 10:05:06.153076536,South,Mobile App,Clothing,New,34.0,5.0,1,1.9,5.0,3.65,1.26,1.0,3.0,0
ORD-02620,2024-08-14 14:17:56.938469232,South,Mobile App,Electronics,VIP,60.0,19.47,1,23.2,19.47,14.22,0.73,3.0,5.0,0
ORD-01582,2023-08-01 12:52:13.566783392,South,In-Store,Books,Returning,21.0,19.44,1,11.7,19.44,14.24,2.93,0.0,5.0,0
ORD-02914,2024-11-29 23:01:39.049524760,South,Phone,Home & Garden,New,51.0,116.99,5,7.9,584.96,76.79,154.82,7.0,3.0,0
ORD-02438,2024-06-09 03:10:53.726863432,North,Phone,Electronics,New,49.0,176.75,2,13.4,353.51,121.04,64.24,7.0,3.0,1
ORD-01839,2023-11-03 09:18:59.969984992,East,Online,Clothing,VIP,61.0,54.89,4,22.4,219.56,43.45,-3.49,3.0,4.0,0
ORD-01627,2023-08-17 23:16:03.481740872,East,Mobile App,Home & Garden,Returning,70.0,27.39,2,4.2,54.77,19.25,13.97,2.0,3.0,0
ORD-01323,2023-04-28 22:53:43.611805904,North,Online,Home & Garden,Returning,34.0,5.0,1,8.0,5.0,3.22,1.38,2.0,4.0,1
ORD-02853,2024-11-07 16:24:00.720360184,West,Phone,Books,New,25.0,14.91,6,19.0,89.47,10.62,8.77,1.0,5.0,0
ORD-02160,2024-02-28 14:41:00.030015008,West,In-Store,Home & Garden,Returning,28.0,23.67,1,,23.67,13.94,5.32,1.0,4.0,0
ORD-01778,2023-10-12 02:41:21.640820412,East,In-Store,Electronics,VIP,59.0,147.43,1,22.3,147.43,111.66,2.87,0.0,4.0,0
ORD-02076,2024-01-28 22:28:30.855427716,South,Phone,Home & Garden,Returning,62.0,85.04,7,11.9,595.25,49.41,178.65,7.0,4.0,0
ORD-01939,2023-12-09 21:45:17.558779392,East,Online,Books,New,20.0,14.45,1,12.8,14.45,10.15,2.46,4.0,3.0,0
ORD-01437,2023-06-09 14:02:06.063031516,West,Online,Books,New,38.0,9.78,2,2.1,19.55,6.99,5.16,1.0,3.0,0
ORD-01119,2023-02-13 10:57:41.330665332,South,Mobile App,Sports,Returning,26.0,30.35,1,6.7,30.35,24.1,4.22,0.0,4.0,0
ORD-02363,2024-05-12 17:51:10.535267632,East,Online,Sports,VIP,35.0,74.26,2,23.7,148.51,55.12,3.15,2.0,5.0,0
ORD-02566,2024-07-25 21:01:21.040520264,East,In-Store,Sports,VIP,36.0,20.34,1,18.4,20.34,11.83,4.76,0.0,4.0,0
ORD-02026,2024-01-10 16:15:22.061030516,West,Phone,Clothing,New,38.0,10.61,5,2.0,53.05,6.88,17.57,8.0,5.0,0
ORD-02253,2024-04-02 13:46:15.187593800,North,Online,Electronics,VIP,29.0,141.14,3,23.9,423.43,103.84,10.53,2.0,4.0,0
ORD-02382,2024-05-19 16:22:34.277138568,West,Online,Clothing,VIP,54.0,69.86,2,27.1,139.72,48.53,4.77,7.0,5.0,0
ORD-01076,2023-01-28 18:05:34.967483742,East,Online,CLOTHING,New,37.0,67.66,3,1.8,202.99,48.79,53.02,4.0,3.0,0
ORD-02053,2024-01-20 12:53:40.010005004,East,Online,Electronics,Returning,33.0,189.13,5,15.0,945.63,138.58,110.62,4.0,3.0,0
ORD-01900,2023-11-25 15:56:38.299149576,North,Online,Electronics,New,44.0,185.06,1,12.2,185.06,108.62,53.82,5.0,1.0,1
ORD-01371,2023-05-16 11:35:08.854427214,North,Mobile App,Clothing,New,39.0,48.11,1,3.2,48.11,30.81,15.75,1.0,4.0,1
ORD-02868,2024-11-13 03:51:57.358679344,North,Mobile App,Books,Returning,46.0,13.65,5,8.3,68.26,7.9,23.12,2.0,2.0,0
ORD-02445,2024-06-11 16:31:56.158079040,North,In-Store,Electronics,Returning,32.0,143.47,2,0.1,286.94,101.91,82.83,0.0,5.0,1
ORD-02982,2024-12-24 19:00:19.809904952,South,Online,Food & Beverage,Returning,52.0,12.95,1,4.3,12.95,7.41,4.99,4.0,3.0,0
ORD-01941,2023-12-10 15:17:01.110555280,East,In-Store,Clothing,VIP,24.0,28.92,3,26.9,86.76,16.04,15.32,0.0,4.0,0
ORD-01577,2023-07-30 17:02:54.687343672,West,In-Store,Electronics,New,38.0,5.0,2,11.2,10.0,3.19,2.5,0.0,4.0,1
ORD-01819,2023-10-27 02:01:44.452226112,South,Online,Electronics,Returning,39.0,52.68,8,16.7,421.47,37.66,49.93,4.0,4.0,1
ORD-02752,2024-10-01 19:11:51.355677840,North,Online,Electronics,New,34.0,76.96,3,3.5,230.89,43.15,93.27,5.0,5.0,0
ORD-02494,2024-06-29 13:59:13.176588296,East,Mobile App,Home & Garden,VIP,41.0,18.08,2,26.4,36.17,12.1,2.43,4.0,4.0,0
ORD-02737,2024-09-26 07:43:54.717358680,North,Mobile App,Clothing,New,18.0,101.35,1,12.0,101.35,79.55,9.66,2.0,5.0,1
ORD-02923,2024-12-03 05:54:25.032516256,South,Online,Sports,New,38.0,40.61,2,8.2,81.22,26.9,20.77,3.0,5.0,0
ORD-01886,2023-11-20 13:14:33.436718360,East,In-Store,Clothing,New,48.0,37.92,1,17.7,37.92,22.4,8.83,0.0,4.0,0
ORD-01968,2023-12-20 11:55:19.059529764,East,Phone,Food & Beverage,Returning,36.0,5.0,2,7.8,10.0,3.08,3.06,4.0,4.0,0
ORD-02600,2024-08-07 07:00:41.420710360,North,Online,Clothing,Returning,68.0,54.72,1,17.8,54.72,39.49,5.5,2.0,4.0,0
ORD-01785,2023-10-14 16:02:24.072036020,West,Online,Clothing,VIP,25.0,5.0,2,19.2,10.0,3.49,1.09,2.0,4.0,0
ORD-02544,2024-07-17 20:12:21.970985496,West,Mobile App,Home & Garden,New,67.0,33.8,2,5.4,67.59,25.61,12.76,3.0,4.0,0
ORD-02897,2024-11-23 18:01:58.859429720,North,Mobile App,Clothing,Returning,18.0,46.99,2,14.3,93.98,33.91,12.73,2.0,4.0,1
ORD-02701,2024-09-13 04:12:50.785392696,South,Mobile App,Clothing,Returning,23.0,62.87,1,18.1,62.87,46.74,4.77,5.0,2.0,0
ORD-01301,2023-04-20 22:04:44.542271136,South,In-Store,Food & Beverage,Returning,47.0,30.06,7,13.8,210.42,16.77,63.9,2.0,5.0,0
ORD-01689,2023-09-09 14:39:33.586793396,North,In-Store,Food & Beverage,New,28.0,36.55,1,10.8,36.55,23.59,9.01,0.0,,0
ORD-01812,2023-10-24 12:40:42.021010504,North,Mobile App,Electronics,New,36.0,204.9,5,9.4,1024.5,122.93,313.61,2.0,4.0,0
ORD-02061,2024-01-23 11:00:34.217108556,West,Online,Food & Beverage,Returning,37.0,18.34,1,7.9,18.34,12.65,4.23,5.0,5.0,0
ORD-01236,2023-03-28 04:23:39.109554778,North,Mobile App,Electronics,Returning,48.0,78.67,4,0.3,314.68,46.75,126.58,3.0,4.0,0
ORD-02115,2024-02-12 04:17:10.115057528,East,Mobile App,Sports,VIP,39.0,27.65,5,19.5,138.26,18.82,17.17,,5.0,0
ORD-02556,2024-07-22 05:22:43.281640824,East,Online,Electronics,New,45.0,5.0,1,4.9,5.0,3.6,1.15,5.0,3.0,0
ORD-01499,2023-07-02 05:25:36.168084042,West,In-Store,Clothing,Returning,66.0,22.33,3,17.6,66.98,14.05,13.03,0.0,4.0,0
ORD-02660,2024-08-29 04:52:27.973986992,East,In-Store,Electronics,New,30.0,57.59,4,6.2,230.35,32.62,85.49,0.0,3.0,0
ORD-02079,2024-01-30 00:46:06.183091548,West,Phone,Clothing,Returning,32.0,54.88,4,4.2,219.54,35.56,68.08,5.0,4.0,0
ORD-02326,2024-04-29 05:34:14.827413704,North,Mobile App,Electronics,New,51.0,5.0,6,3.2,30.0,3.52,7.95,1.0,2.0,0
ORD-01794,2023-10-17 22:55:10.055027516,North,In-Store,Clothing,Returning,,112.77,3,15.7,338.31,72.88,66.71,0.0,4.0,0
ORD-02929,2024-12-05 10:29:35.687843920,North,Online,Books,New,48.0,5.0,1,19.8,5.0,2.98,1.03,4.0,4.0,0
ORD-02534,2024-07-14 04:33:44.212106056,South,Online,Electronics,VIP,48.0,176.28,8,25.4,1410.23,100.58,247.26,2.0,4.0,0
ORD-02937,2024-12-08 08:36:29.894947472,West,Online, Electronics,Returning,23.0,42.81,4,13.9,171.23,24.99,47.38,5.0,2.0,1
ORD-01990,2023-12-28 12:44:18.129064532,East,Online,Food & Beverage,VIP,19.0,17.49,2,19.3,34.98,12.85,2.51,5.0,5.0,0
ORD-02375,2024-05-17 03:01:31.845922960,West,Mobile App,Books,New,44.0,5.0,9,4.7,45.0,3.23,13.87,6.0,3.0,0
ORD-01934,2023-12-08 01:55:58.679339672,North,Mobile App,Home & Garden,VIP,32.0,56.0,1,29.5,56.0,32.84,6.63,2.0,4.0,0
ORD-01387,2023-05-22 07:48:57.268634318,North,In-Store,Electronics,Returning,48.0,64.39,6,12.1,386.33,38.63,107.82,0.0,4.0,0
ORD-02473,2024-06-21 21:56:05.882941472,South,Mobile App,Sports,Returning,33.0,73.07,2,18.1,146.15,55.2,9.3,0.0,3.0,0
ORD-01390,2023-05-23 10:06:32.596298150,West,Online,Electronics,New,25.0,100.98,1,15.6,100.98,66.91,18.3,,4.0,0
ORD-01743,2023-09-29 07:56:09.484742372,South,Online,Food & Beverage,VIP,40.0,18.34,1,27.2,18.34,12.03,1.31,5.0,5.0,0
ORD-01352,2023-05-09 13:03:45.112556278,East,In-Store,Clothing,New,31.0,31.37,1,13.7,31.37,19.04,8.03,0.0,3.0,0
ORD-02217,2024-03-20 10:15:11.255627816,East,Online,Sports,Returning,50.0,75.1,9,13.3,675.91,57.17,71.22,4.0,,0
ORD-01235,2023-03-27 19:37:47.333666834,East,In-Store,Clothing,VIP,44.0,62.4,2,22.4,124.8,48.7,-0.58,1.0,3.0,0
ORD-02838,2024-11-02 04:56:04.082041024,West,Phone, Home & Garden,Returning,19.0,42.95,3,0.3,128.84,27.09,47.15,5.0,3.0,0
